,condition,correct,correct_response,frequency,i_acquisition_trial,i_block,internal_node_id,key_press,rt,stage,stimulus,subject,time_elapsed,trial_index,trial_type,valence,distance,i_generalization_trial,tone,positive_key,negative_key,association
2135,,0.0,space,,,0.0,0.0-4.0-1.23,81,1422,generalization,sound/520,11.0,514101.0,172.0,audio-keyboard-response,control,,23.0,,80.0,81.0,
2136,,1.0,q,,,0.0,0.0-4.0-1.24,81,783,generalization,sound/700,11.0,516388.0,175.0,audio-keyboard-response,negative,0,24.0,,80.0,81.0,
2137,,0.0,space,,,0.0,0.0-4.0-1.25,80,565,generalization,sound/295,11.0,518455.0,178.0,audio-keyboard-response,positive,-5,25.0,295.0,80.0,81.0,
2138,,0.0,space,,,0.0,0.0-4.0-1.26,80,1448,generalization,sound/720,11.0,521406.0,181.0,audio-keyboard-response,negative,20,26.0,720.0,80.0,81.0,
2139,,1.0,p,,,0.0,0.0-4.0-1.27,80,1208,generalization,sound/300,11.0,524118.0,184.0,audio-keyboard-response,positive,0,27.0,,80.0,81.0,
2140,,1.0,space,,,0.0,0.0-4.0-1.28,32,832,generalization,sound/600,11.0,526454.0,187.0,audio-keyboard-response,negative,-100,28.0,600.0,80.0,81.0,
2141,,1.0,space,,,0.0,0.0-4.0-1.29,32,1299,generalization,sound/480,11.0,529256.0,190.0,audio-keyboard-response,control,,29.0,,80.0,81.0,
2142,pavlovian,1.0,,300,,1.0,0.0-7.0-1.0,80,632,acquisition,sound/300,11.0,548564.0,195.0,audio-keyboard-response,positive,,,,80.0,81.0,
2143,instrumental,0.0,,500,27.0,1.0,0.0-7.0-1.1,81,870,acquisition,sound/500,11.0,552037.0,198.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2144,instrumental,1.0,q,700,28.0,1.0,0.0-7.0-1.2,81,1094,acquisition,sound/700,11.0,555737.0,201.0,audio-keyboard-response,negative,,,,80.0,81.0,
2145,pavlovian,0.0,,700,,1.0,0.0-7.0-1.3,81,601,acquisition,sound/700,11.0,560841.0,204.0,audio-keyboard-response,negative,,,,80.0,81.0,
2146,instrumental,1.0,q,700,29.0,1.0,0.0-7.0-1.4,81,1076,acquisition,sound/700,11.0,564521.0,207.0,audio-keyboard-response,negative,,,,80.0,81.0,
2147,instrumental,0.0,,500,30.0,1.0,0.0-7.0-1.5,81,669,acquisition,sound/500,11.0,567794.0,210.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2148,instrumental,1.0,q,700,31.0,1.0,0.0-7.0-1.6,81,1065,acquisition,sound/700,11.0,571460.0,213.0,audio-keyboard-response,negative,,,,80.0,81.0,
2149,instrumental,1.0,p,300,32.0,1.0,0.0-7.0-1.7,80,578,acquisition,sound/300,11.0,574643.0,216.0,audio-keyboard-response,positive,,,,80.0,81.0,
2150,instrumental,1.0,p,300,33.0,1.0,0.0-7.0-1.8,80,526,acquisition,sound/300,11.0,577775.0,219.0,audio-keyboard-response,positive,,,,80.0,81.0,
2151,instrumental,1.0,p,300,34.0,1.0,0.0-7.0-1.9,80,556,acquisition,sound/300,11.0,580936.0,222.0,audio-keyboard-response,positive,,,,80.0,81.0,
2152,instrumental,0.0,,500,35.0,1.0,0.0-7.0-1.10,81,792,acquisition,sound/500,11.0,584333.0,225.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2153,pavlovian,0.0,,700,,1.0,0.0-7.0-1.11,81,810,acquisition,sound/700,11.0,589439.0,228.0,audio-keyboard-response,negative,,,,80.0,81.0,
2154,instrumental,0.0,,500,36.0,1.0,0.0-7.0-1.12,81,941,acquisition,sound/500,11.0,592983.0,231.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2155,pavlovian,1.0,,300,,1.0,0.0-7.0-1.13,80,634,acquisition,sound/300,11.0,598091.0,234.0,audio-keyboard-response,positive,,,,80.0,81.0,
2156,instrumental,1.0,q,700,37.0,1.0,0.0-7.0-1.14,81,742,acquisition,sound/700,11.0,601437.0,237.0,audio-keyboard-response,negative,,,,80.0,81.0,
2157,instrumental,1.0,p,300,38.0,1.0,0.0-7.0-1.15,80,625,acquisition,sound/300,11.0,604666.0,240.0,audio-keyboard-response,positive,,,,80.0,81.0,
2158,instrumental,0.0,,500,39.0,1.0,0.0-7.0-1.16,81,1447,acquisition,sound/500,11.0,608716.0,243.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2159,instrumental,1.0,p,300,40.0,1.0,0.0-7.0-1.17,80,456,acquisition,sound/300,11.0,611778.0,246.0,audio-keyboard-response,positive,,,,80.0,81.0,
2160,instrumental,1.0,q,700,41.0,1.0,0.0-7.0-1.18,81,573,acquisition,sound/700,11.0,614956.0,249.0,audio-keyboard-response,negative,,,,80.0,81.0,
2161,instrumental,1.0,p,300,42.0,1.0,0.0-7.0-1.19,80,358,acquisition,sound/300,11.0,617919.0,252.0,audio-keyboard-response,positive,,,,80.0,81.0,
2162,instrumental,1.0,q,700,43.0,1.0,0.0-7.0-1.20,81,705,acquisition,sound/700,11.0,621229.0,255.0,audio-keyboard-response,negative,,,,80.0,81.0,
2163,instrumental,1.0,,500,44.0,1.0,0.0-7.0-1.21,,,acquisition,sound/500,11.0,626336.0,258.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2164,pavlovian,1.0,,300,,1.0,0.0-7.0-1.22,80,1012,acquisition,sound/300,11.0,631442.0,261.0,audio-keyboard-response,positive,,,,80.0,81.0,
2165,pavlovian,0.0,,700,,1.0,0.0-7.0-1.23,81,716,acquisition,sound/700,11.0,636547.0,264.0,audio-keyboard-response,negative,,,,80.0,81.0,
2166,instrumental,1.0,q,700,45.0,1.0,0.0-7.0-1.24,81,1169,acquisition,sound/700,11.0,640319.0,267.0,audio-keyboard-response,negative,,,,80.0,81.0,
2167,instrumental,0.0,,500,46.0,1.0,0.0-7.0-1.25,81,1227,acquisition,sound/500,11.0,644150.0,270.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2168,instrumental,1.0,q,700,47.0,1.0,0.0-7.0-1.26,81,1058,acquisition,sound/700,11.0,647812.0,273.0,audio-keyboard-response,negative,,,,80.0,81.0,
2169,instrumental,1.0,q,700,48.0,1.0,0.0-7.0-1.27,81,520,acquisition,sound/700,11.0,650937.0,276.0,audio-keyboard-response,negative,,,,80.0,81.0,
2170,instrumental,1.0,p,300,49.0,1.0,0.0-7.0-1.28,80,664,acquisition,sound/300,11.0,654209.0,279.0,audio-keyboard-response,positive,,,,80.0,81.0,
2171,instrumental,1.0,p,300,50.0,1.0,0.0-7.0-1.29,80,449,acquisition,sound/300,11.0,657261.0,282.0,audio-keyboard-response,positive,,,,80.0,81.0,
2172,instrumental,1.0,p,300,51.0,1.0,0.0-7.0-1.30,80,451,acquisition,sound/300,11.0,660314.0,285.0,audio-keyboard-response,positive,,,,80.0,81.0,
2173,instrumental,0.0,,500,52.0,1.0,0.0-7.0-1.31,81,1019,acquisition,sound/500,11.0,663938.0,288.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2174,instrumental,0.0,,500,53.0,1.0,0.0-7.0-1.32,81,491,acquisition,sound/500,11.0,667034.0,291.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2175,,0.0,space,,,1.0,0.0-10.0-1.0,80,1016,generalization,sound/295,11.0,679110.0,296.0,audio-keyboard-response,positive,-5,30.0,295.0,80.0,81.0,
2176,,0.0,space,,,1.0,0.0-10.0-1.1,81,688,generalization,sound/500,11.0,681302.0,299.0,audio-keyboard-response,control,,31.0,,80.0,81.0,
2177,,1.0,space,,,1.0,0.0-10.0-1.2,32,672,generalization,sound/360,11.0,683476.0,302.0,audio-keyboard-response,positive,60,32.0,360.0,80.0,81.0,
2178,,0.0,space,,,1.0,0.0-10.0-1.3,81,938,generalization,sound/520,11.0,685919.0,305.0,audio-keyboard-response,control,,33.0,,80.0,81.0,
2179,,1.0,p,,,1.0,0.0-10.0-1.4,80,417,generalization,sound/300,11.0,687839.0,308.0,audio-keyboard-response,positive,0,34.0,,80.0,81.0,
2180,,0.0,space,,,1.0,0.0-10.0-1.5,81,751,generalization,sound/695,11.0,690092.0,311.0,audio-keyboard-response,negative,-5,35.0,695.0,80.0,81.0,
2181,,1.0,space,,,1.0,0.0-10.0-1.6,32,618,generalization,sound/920,11.0,692213.0,314.0,audio-keyboard-response,control,,36.0,,80.0,81.0,
2182,,0.0,space,,,1.0,0.0-10.0-1.7,81,538,generalization,sound/720,11.0,694254.0,317.0,audio-keyboard-response,negative,20,37.0,720.0,80.0,81.0,
2183,,1.0,space,,,1.0,0.0-10.0-1.8,32,769,generalization,sound/800,11.0,696525.0,320.0,audio-keyboard-response,negative,100,38.0,800.0,80.0,81.0,
2184,,0.0,space,,,1.0,0.0-10.0-1.9,81,763,generalization,sound/640,11.0,698792.0,323.0,audio-keyboard-response,negative,-60,39.0,640.0,80.0,81.0,
2185,,0.0,space,,,1.0,0.0-10.0-1.10,80,844,generalization,sound/240,11.0,701140.0,326.0,audio-keyboard-response,positive,-60,40.0,240.0,80.0,81.0,
2186,,0.0,space,,,1.0,0.0-10.0-1.11,80,522,generalization,sound/280,11.0,703165.0,329.0,audio-keyboard-response,positive,-20,41.0,280.0,80.0,81.0,
2187,,1.0,q,,,1.0,0.0-10.0-1.12,81,552,generalization,sound/700,11.0,705222.0,332.0,audio-keyboard-response,negative,0,42.0,,80.0,81.0,
2188,,1.0,p,,,1.0,0.0-10.0-1.13,80,875,generalization,sound/300,11.0,707601.0,335.0,audio-keyboard-response,positive,0,43.0,,80.0,81.0,
2189,,0.0,space,,,1.0,0.0-10.0-1.14,80,456,generalization,sound/200,11.0,709561.0,338.0,audio-keyboard-response,positive,-100,44.0,200.0,80.0,81.0,
2190,,0.0,space,,,1.0,0.0-10.0-1.15,81,1014,generalization,sound/600,11.0,712077.0,341.0,audio-keyboard-response,negative,-100,45.0,600.0,80.0,81.0,
2191,,1.0,q,,,1.0,0.0-10.0-1.16,81,836,generalization,sound/700,11.0,714416.0,344.0,audio-keyboard-response,negative,0,46.0,,80.0,81.0,
2192,,0.0,space,,,1.0,0.0-10.0-1.17,81,616,generalization,sound/760,11.0,716535.0,347.0,audio-keyboard-response,negative,60,47.0,760.0,80.0,81.0,
2193,,0.0,space,,,1.0,0.0-10.0-1.18,80,1118,generalization,sound/320,11.0,719155.0,350.0,audio-keyboard-response,positive,20,48.0,320.0,80.0,81.0,
2194,,1.0,p,,,1.0,0.0-10.0-1.19,80,497,generalization,sound/300,11.0,721157.0,353.0,audio-keyboard-response,positive,0,49.0,,80.0,81.0,
2195,,0.0,space,,,1.0,0.0-10.0-1.20,81,738,generalization,sound/480,11.0,723398.0,356.0,audio-keyboard-response,control,,50.0,,80.0,81.0,
2196,,1.0,q,,,1.0,0.0-10.0-1.21,81,1011,generalization,sound/700,11.0,725914.0,359.0,audio-keyboard-response,negative,0,51.0,,80.0,81.0,
2197,,1.0,q,,,1.0,0.0-10.0-1.22,81,625,generalization,sound/700,11.0,728042.0,362.0,audio-keyboard-response,negative,0,52.0,,80.0,81.0,
2198,,0.0,space,,,1.0,0.0-10.0-1.23,80,752,generalization,sound/305,11.0,730298.0,365.0,audio-keyboard-response,positive,5,53.0,305.0,80.0,81.0,
2199,,1.0,p,,,1.0,0.0-10.0-1.24,80,772,generalization,sound/300,11.0,732573.0,368.0,audio-keyboard-response,positive,0,54.0,,80.0,81.0,
2200,,0.0,space,,,1.0,0.0-10.0-1.25,81,765,generalization,sound/705,11.0,734843.0,371.0,audio-keyboard-response,negative,5,55.0,705.0,80.0,81.0,
2201,,0.0,space,,,1.0,0.0-10.0-1.26,81,684,generalization,sound/900,11.0,737032.0,374.0,audio-keyboard-response,control,,56.0,,80.0,81.0,
2202,,1.0,space,,,1.0,0.0-10.0-1.27,32,766,generalization,sound/880,11.0,739299.0,377.0,audio-keyboard-response,control,,57.0,,80.0,81.0,
2203,,1.0,space,,,1.0,0.0-10.0-1.28,32,1728,generalization,sound/680,11.0,742532.0,380.0,audio-keyboard-response,negative,-20,58.0,680.0,80.0,81.0,
2204,,0.0,space,,,1.0,0.0-10.0-1.29,80,1129,generalization,sound/400,11.0,745164.0,383.0,audio-keyboard-response,positive,100,59.0,400.0,80.0,81.0,
